Order_ID,Customer_ID,Shipment_ID,Customer_rating,Cost_of_the_Product,Discount_offered,Weight_in_gms,Reached_on_Time_Y_N
5875,1019,S566,2,202,8,4575,1
5876,1014,S617,3,176,6,5149,1
5877,1033,S568,3,203,1,5274,0
5878,1003,S557,3,207,5,5008,1
5879,1019,S647,2,268,1,4927,0
5880,1010,S559,3,244,6,5109,0
5881,1008,S619,5,134,10,4693,0
5882,1005,S559,4,143,1,4392,1
5883,1008,S556,5,246,2,5556,1
5884,1037,S674,2,157,7,5228,0
5885,1010,S573,3,169,10,5147,0
5886,1008,S617,5,231,6,4449,1
5887,1069,S510,3,262,1,5043,0
5888,1032,S505,2,227,10,4290,0
5889,1002,S670,2,162,7,5477,1
5890,1001,S671,5,148,4,4812,0
5891,1012,S508,4,138,8,4837,0
5892,1014,S505,3,255,3,4824,0
5893,1013,S506,5,218,2,5841,0
5894,1017,S501,1,260,2,4091,1
5895,1014,S512,3,142,5,5502,1
5896,1013,S584,5,257,5,4180,0
5897,1000,S622,2,252,1,4176,0
5898,1050,S577,4,151,1,4122,0
5899,1069,S500,3,190,8,4736,0
5900,1001,S501,5,137,7,4068,0
5901,1007,S512,4,164,7,5456,0
5902,1008,S587,5,271,9,5328,0
5903,1001,S640,5,162,1,4573,1
5904,1060,S581,4,221,4,4034,1
5905,1005,S574,4,202,3,4559,1
5906,1001,S501,5,143,1,5836,0
5907,1013,S507,5,254,6,4703,0
5908,1003,S584,3,96,1,4984,1
5909,1069,S536,3,199,10,4847,1
5910,1015,S592,1,198,5,5182,0
5911,1011,S591,3,257,2,5198,1
5912,1023,S544,2,149,9,4310,0
5913,1015,S545,1,193,10,5280,0
5914,1001,S590,5,284,10,5619,0
5915,1021,S529,5,205,5,5264,0
5916,1013,S525,5,185,5,4520,1
5917,1005,S515,4,268,10,4955,0
5918,1018,S514,1,252,2,4339,0
5919,1014,S538,3,196,5,5656,0
5920,1010,S590,3,149,6,4654,0
5921,1001,S554,5,154,3,4669,0
5922,1007,S514,4,267,4,4053,0
5923,1014,S526,3,208,5,5661,0
5924,1013,S514,5,275,9,4287,1
5925,1037,S538,2,272,1,5939,1
5926,1013,S681,5,280,9,4074,1
5927,1011,S613,3,202,5,4930,0
5928,1000,S514,2,184,8,4581,0
5929,1023,S537,2,244,7,5515,0
5930,1060,S592,4,138,10,5401,0
5931,1014,S547,3,109,4,5407,0
5932,1027,S550,5,189,3,5292,0
5933,1019,S553,2,170,9,4069,0
5934,1006,S544,1,183,10,4598,0
5935,1065,S530,4,263,3,4429,0
5936,1017,S592,1,271,9,5853,1
5937,1033,S645,3,202,3,4496,1
5938,1011,S518,3,265,8,5070,0
5939,1004,S529,1,220,6,4472,0
5940,1012,S592,4,274,7,4873,1
5941,1001,S521,5,212,10,4552,0
5942,1019,S520,2,244,1,5559,1
5943,1008,S547,5,252,4,5017,0
5944,1001,S535,5,158,8,4743,0
5945,1048,S549,5,286,5,5490,0
5946,1013,S612,5,164,10,4639,1
5947,1071,S521,3,170,6,4998,0
5948,1006,S516,1,269,8,4930,0
5949,1037,S538,2,238,2,4002,0
5950,1043,S528,3,198,1,5315,0
5951,1054,S539,4,184,7,5235,1
5952,1019,S525,2,265,10,4347,1
5953,1039,S526,2,204,10,4534,0
5954,1038,S514,1,233,5,5759,1
5955,1008,S538,5,134,8,5694,0
5956,1005,S518,4,153,9,5474,0
5957,1008,S549,5,241,3,4253,1
5958,1013,S592,5,187,7,5022,1
5959,1011,S543,3,148,8,5622,0
5960,1052,S544,4,133,10,5439,1
5961,1017,S548,1,250,10,1623,1
5962,1017,S552,1,249,2,1326,1
5963,1047,S534,2,259,8,1678,0
5964,1034,S682,4,266,5,1639,1
5965,1021,S643,5,244,6,1185,0
5966,1045,S592,5,239,2,1879,0
5967,1044,S538,5,270,1,1187,1
5968,1033,S681,3,270,7,1079,0
5969,1002,S644,2,257,1,1513,0
5970,1069,S516,3,243,3,1634,1
5971,1025,S591,5,271,6,5078,0
5972,1033,S672,3,202,6,4249,0
5973,1011,S517,3,265,3,5986,1
5974,1018,S528,1,220,1,5159,1
5975,1031,S539,3,274,1,4762,0
5976,1024,S516,1,212,4,4969,0
5977,1000,S541,2,244,3,4103,0
5978,1000,S516,2,252,4,5782,0
5979,1024,S532,1,158,4,5736,1
5980,1048,S598,5,286,3,4497,1
5981,1010,S642,3,164,8,5170,0
5982,1046,S516,2,170,10,4891,0
5983,1031,S521,3,269,2,4158,0
5984,1031,S592,3,238,7,5808,1
5985,1077,S547,5,198,9,4249,1
5986,1076,S533,3,184,4,4686,0
5987,1019,S534,2,265,8,5447,1
5988,1072,S544,1,204,5,5375,0
5989,1055,S537,2,233,8,5519,1
5990,1000,S592,2,134,9,4214,1
5991,1019,S517,2,153,6,4056,0
5992,1004,S598,1,241,5,5697,1
5993,1005,S539,4,187,8,4893,0
5994,1005,S522,4,148,8,5267,1
5995,1059,S526,5,133,8,5002,1
5996,1017,S682,1,250,4,1018,0
5997,1025,S645,5,249,3,1710,1
5998,1036,S535,3,259,2,1730,0
5999,1020,S613,2,266,9,1220,0
6000,1003,S672,3,244,5,1108,1
6001,1045,S591,5,239,4,1451,0
6002,1069,S617,3,270,3,1786,1
6003,1034,S708,4,282,6,1580,0
6004,1025,S701,5,295,2,1981,0
6005,1017,S718,1,255,5,1253,1
6006,1034,S648,4,292,3,1826,1
6007,1033,S716,3,244,1,1317,1
6008,1017,S648,1,306,1,1210,0
6009,1017,S708,1,258,3,1506,0
6010,1046,S557,2,265,8,1391,1
6011,1035,S570,1,227,7,1620,1
6012,1015,S736,1,276,8,1560,1
6013,1034,S629,4,244,7,1795,0
6014,1030,S618,3,217,6,1552,0
6015,1011,S600,3,211,8,1172,0
6016,1047,S557,2,227,7,1354,1
6017,1003,S664,3,249,1,1014,1
6018,1003,S648,3,269,3,1006,0
6019,1021,S629,5,278,6,1140,0
6020,1025,S700,5,282,3,1385,0
6021,1026,S676,4,300,7,1607,0
6022,1044,S616,5,259,9,1624,0
6023,1015,S691,1,295,6,1611,0
6024,1027,S577,5,238,2,1657,0
6025,1069,S651,3,270,7,1303,1
6026,1036,S577,3,267,6,1119,1
6027,1035,S608,1,270,9,1280,1
6028,1049,S584,1,245,8,1923,0
6029,1026,S669,4,262,10,1068,1
6030,1047,S501,2,245,8,1122,1
6031,1002,S686,2,268,7,1943,0
6032,1035,S577,1,262,1,1488,1
6033,1036,S695,3,283,10,1483,0
6034,1036,S671,3,260,8,1001,0
6035,1021,S737,5,258,4,1677,1
6036,1020,S575,2,130,1,1877,0
6037,1036,S686,3,262,9,1053,0
6038,1020,S697,2,293,4,1764,1
6039,1035,S738,1,255,10,1238,1
6040,1049,S715,1,242,5,1555,0
6041,1033,S653,3,264,6,1622,1
6042,1026,S697,4,253,7,1485,0
6043,1044,S574,5,271,4,1667,0
6044,1020,S720,2,250,3,1777,1
6045,1069,S578,3,266,5,1590,0
6046,1020,S681,2,286,4,1594,0
6047,1047,S534,2,275,9,1373,0
6048,1036,S682,3,295,4,1392,0
6049,1029,S537,1,269,8,1341,0
6050,1049,S592,1,239,1,1780,1
6051,1034,S645,4,271,8,1867,0
6052,1048,S681,5,165,6,1529,1
6053,1047,S729,2,302,5,1614,0
6054,1070,S682,2,293,10,1919,1
6055,1005,S591,4,202,3,5524,1
6056,1011,S531,3,185,7,4246,0
6057,1007,S547,4,210,8,5942,0
6058,1001,S518,5,186,8,5924,0
6059,1009,S553,4,163,7,5913,0
6060,1009,S522,4,168,5,5964,0
6061,1010,S591,3,199,8,4391,1
6062,1001,S544,5,271,7,4958,0
6063,1005,S527,4,164,4,4796,0
6064,1024,S528,1,231,3,4696,0
6065,1024,S553,1,196,10,4141,1
6066,1000,S592,2,218,2,4949,0
6067,1017,S611,1,267,5,4440,1
6068,1005,S592,4,163,5,4440,0
6069,1015,S547,1,224,5,4887,0
6070,1012,S518,4,156,10,5107,1
6071,1048,S534,5,175,2,4883,1
6072,1050,S544,4,257,5,5365,0
6073,1009,S591,4,259,3,4509,0
6074,1033,S522,3,112,7,5716,1
6075,1003,S547,3,145,2,5735,0
6076,1018,S518,1,230,3,4957,0
6077,1026,S553,4,188,6,5016,0
6078,1020,S544,2,132,3,4512,0
6079,1017,S541,1,239,2,5502,0
6080,1013,S531,5,167,8,4605,0
6081,1018,S517,1,133,7,4004,1
6082,1037,S593,2,270,9,5080,1
6083,1031,S529,3,229,7,5364,1
6084,1015,S551,1,261,6,4852,0
6085,1004,S555,1,192,9,4774,0
6086,1008,S592,5,217,6,4848,1
6087,1031,S538,3,246,6,4908,0
6088,1001,S524,5,208,8,5321,0
6089,1004,S534,1,148,5,5790,0
6090,1028,S520,1,132,8,4902,1
6091,1000,S591,2,249,6,5051,1
6092,1033,S522,3,225,9,5468,1
6093,1015,S545,1,279,3,4607,0
6094,1037,S533,2,183,8,4921,0
6095,1012,S546,4,215,6,5238,0
6096,1050,S656,4,195,10,4225,0
6097,1032,S521,2,156,5,4467,1
6098,1008,S522,5,160,8,4106,0
6099,1027,S545,5,153,10,5297,0
6100,1005,S626,4,215,5,4670,1
6101,1011,S539,3,163,7,4556,0
6102,1019,S516,2,195,8,5198,0
6103,1031,S591,3,170,3,4587,1
6104,1010,S522,3,133,5,5937,0
6105,1070,S545,2,171,5,5981,1
6106,1013,S518,5,186,7,4764,0
6107,1019,S546,2,246,5,5960,0
6108,1011,S522,3,170,7,5427,1
6109,1001,S555,5,189,9,5245,0
6110,1016,S592,5,216,8,5767,1
6111,1019,S538,2,264,10,5137,1
6112,1005,S535,4,268,3,5320,1
6113,1006,S529,1,225,10,4577,1
6114,1037,S520,2,252,4,5233,1
6115,1000,S543,2,204,8,4586,1
6116,1006,S514,1,193,1,4450,0
6117,1011,S532,3,220,9,5324,0
6118,1005,S681,4,271,7,5192,1
6119,1002,S549,2,227,6,4104,1
6120,1049,S516,1,206,7,5941,1
6121,1000,S521,2,142,3,4644,0
6122,1001,S514,5,236,2,5210,0
6123,1007,S545,4,275,10,5395,1
6124,1001,S518,5,144,2,4629,1
6125,1013,S529,5,194,3,5168,1
6126,1019,S522,2,260,9,4591,1
6127,1009,S526,4,240,8,4410,0
6128,1000,S612,2,136,2,5739,0
6129,1031,S517,3,132,1,4687,0
6130,1019,S528,2,266,7,5121,0
6131,1018,S546,1,263,5,4782,0
6132,1008,S525,5,270,9,5807,1
6133,1069,S543,3,208,10,4258,0
6134,1013,S525,5,206,1,5520,0
6135,1010,S527,3,159,3,5230,1
6136,1010,S533,3,162,4,5913,1
6137,1032,S536,2,177,4,4417,0
6138,1033,S522,3,168,4,4096,1
6139,1015,S636,1,267,4,4914,1
6140,1008,S618,5,222,7,5844,0
6141,1000,S556,2,234,10,4781,0
6142,1004,S674,1,133,9,5724,0
6143,1005,S558,4,207,10,4533,0
6144,1033,S617,3,243,9,4811,0
6145,1008,S646,5,161,1,4470,1
6146,1008,S567,5,193,6,5302,0
6147,1025,S572,5,234,9,5769,0
6148,1029,S666,1,185,7,4138,1
6149,1016,S647,5,242,5,4806,0
6150,1016,S698,5,252,6,4147,1
6151,1011,S566,3,179,3,5495,1
6152,1011,S698,3,158,5,5602,0
6153,1004,S556,1,226,8,4002,0
6154,1012,S667,4,269,2,5962,0
6155,1008,S573,5,148,7,5685,0
6156,1016,S617,5,159,3,5704,0
6157,1034,S636,4,273,4,5361,0
6158,1009,S567,4,233,5,5306,0
6159,1008,S572,5,182,2,4473,0
6160,1007,S569,4,153,5,4023,1
6161,1001,S623,5,210,5,5683,0
6162,1018,S509,1,241,6,4558,0
6163,1019,S506,2,220,8,5032,1
6164,1005,S575,4,211,7,4856,0
6165,1008,S507,5,151,1,4088,0
6166,1013,S671,5,267,9,4775,1
6167,1031,S623,3,250,4,4808,1
6168,1011,S501,3,181,5,5398,1
6169,1002,S637,2,197,4,4339,1
6170,1012,S505,4,172,5,4647,0
6171,1018,S512,1,219,3,5223,1
6172,1013,S579,5,189,7,5717,0
6173,1018,S580,1,225,8,4539,0
6174,1069,S577,3,269,8,5833,1
6175,1005,S651,4,157,7,4199,1
6176,1013,S625,5,189,5,5422,0
6177,1006,S576,1,226,6,4946,1
6178,1006,S609,1,220,6,4382,1
6179,1071,S669,3,275,4,4875,0
6180,1005,S505,4,171,5,4310,1
6181,1011,S500,3,235,4,5289,1
6182,1009,S689,4,201,7,4887,1
6183,1008,S532,5,269,5,5673,1
6184,1031,S535,3,182,4,5579,0
6185,1044,S534,5,266,9,4500,0
6186,1016,S544,5,157,4,5991,0
6187,1015,S541,1,258,1,5476,0
6188,1002,S592,2,280,9,5288,1
6189,1005,S538,4,154,7,4106,1
6190,1012,S533,4,274,3,4257,0
6191,1016,S529,5,180,1,4332,0
6192,1008,S544,5,146,7,4126,0
6193,1009,S526,4,236,1,5851,0
6194,1026,S520,4,133,10,5296,0
6195,1020,S589,2,173,9,4307,0
6196,1010,S533,3,210,9,5556,0
6197,1012,S536,4,238,1,4991,1
6198,1020,S592,2,268,3,5275,0
6199,1008,S526,5,175,8,5471,1
6200,1002,S525,2,280,8,4539,1
6201,1006,S538,1,153,1,4027,0
6202,1012,S528,4,251,6,4376,0
6203,1019,S529,2,252,8,4262,1
6204,1059,S516,5,201,4,5472,1
6205,1026,S537,4,216,8,5878,1
6206,1042,S522,2,126,3,4073,1
6207,1020,S527,2,177,3,4199,1
6208,1010,S524,3,145,1,5783,1
6209,1014,S534,3,258,10,5371,1
6210,1057,S516,3,273,6,4251,1
6211,1004,S591,1,245,5,4523,0
6212,1012,S514,4,241,7,4413,0
6213,1004,S538,1,208,6,5345,1
6214,1025,S681,5,282,1,1193,1
6215,1025,S644,5,295,1,1159,0
6216,1021,S682,5,255,9,1113,0
6217,1033,S588,3,292,8,1434,0
6218,1034,S682,4,244,1,1130,1
6219,1026,S548,4,306,8,1691,1
6220,1025,S681,5,258,5,1966,1
6221,1029,S539,1,265,2,1629,1
6222,1035,S525,1,227,6,1667,0
6223,1015,S722,1,276,9,1519,1
6224,1021,S672,5,244,2,1980,0
6225,1070,S547,2,217,3,1732,1
6226,1013,S550,5,211,3,1368,0
6227,1060,S539,4,227,8,1982,1
6228,1017,S514,1,249,5,1027,1
6229,1002,S588,2,269,6,1073,0
6230,1003,S672,3,278,4,1716,0
6231,1021,S645,5,282,4,1013,0
6232,1015,S552,1,300,2,1790,1
6233,1011,S536,3,146,4,5384,0
6234,1005,S544,4,236,5,5466,0
6235,1026,S541,4,133,7,5973,1
6236,1026,S551,4,173,8,5284,1
6237,1000,S538,2,210,9,4163,0
6238,1014,S518,3,238,4,4206,0
6239,1034,S539,4,268,5,5647,0
6240,1009,S544,4,175,10,4771,1
6241,1034,S611,4,280,10,5156,0
6242,1001,S592,5,153,1,4492,0
6243,1016,S547,5,251,8,5232,0
6244,1019,S528,2,252,2,5769,0
6245,1058,S529,2,201,9,5146,0
6246,1021,S514,5,216,1,4092,1
6247,1057,S543,3,126,10,4128,0
6248,1015,S522,1,177,6,5037,1
6249,1019,S545,2,145,2,4836,0
6250,1012,S535,4,258,8,4200,0
6251,1078,S529,3,273,8,4896,0
6252,1018,S592,1,245,2,5835,1
6253,1032,S537,2,241,6,4741,0
6254,1018,S592,1,208,4,4530,1
6255,1017,S548,1,282,1,1434,0
6256,1025,S552,5,295,5,1963,1
6257,1034,S613,4,255,7,1869,1
6258,1020,S682,2,292,2,1565,0
6259,1017,S588,1,244,5,1867,0
6260,1003,S682,3,306,10,1372,1
6261,1025,S548,5,258,5,1558,0
6262,1029,S533,1,265,9,1753,1
6263,1023,S534,2,227,3,1242,1
6264,1002,S655,2,276,9,1022,1
6265,1026,S643,4,244,1,1179,1
6266,1065,S516,4,217,9,1974,0
6267,1018,S595,1,211,6,1760,1
6268,1044,S533,5,227,2,1804,1
6269,1025,S554,5,249,2,1727,1
6270,1060,S658,4,302,7,1503,1
6271,1022,S588,4,293,7,1117,1
6272,1013,S525,5,232,4,1716,1
6273,1025,S548,5,279,7,1447,0
6274,1021,S681,5,251,8,1038,0
6275,1027,S613,5,300,1,1188,0
6276,1044,S736,5,133,3,1544,1
6277,1025,S716,5,283,2,1136,1
6278,1025,S736,5,296,8,1686,1
6279,1033,S676,3,261,8,1397,1
6280,1015,S709,1,286,3,1747,1
6281,1033,S718,3,298,1,1657,0
6282,1026,S700,4,287,9,1936,1
6283,1020,S629,2,251,9,1322,1
6284,1035,S565,1,231,10,1418,0
6285,1047,S621,2,249,6,1298,0
6286,1069,S616,3,244,3,1174,0
6287,1002,S739,2,264,6,1688,0
6288,1047,S659,2,254,6,1002,0
6289,1045,S566,5,264,6,1637,0
6290,1025,S648,5,309,6,1463,1
6291,1025,S630,5,298,8,1631,0
6292,1044,S667,5,265,8,1867,0
6293,1017,S691,1,246,4,1504,1
6294,1023,S565,2,222,1,1672,0
6295,1021,S731,5,250,2,1296,0
6296,1069,S618,3,240,5,1301,0
6297,1030,S568,3,246,10,1176,0
6298,1049,S677,1,293,7,1052,0
6299,1025,S653,5,253,1,1977,0
6300,1027,S575,5,258,7,1819,0
6301,1026,S686,4,258,2,1051,1
6302,1036,S575,3,245,3,1851,0
6303,1002,S738,2,307,2,1073,0
6304,1021,S715,5,301,3,1958,0
6305,1021,S669,5,252,2,1249,0
6306,1029,S575,1,272,2,1681,1
6307,1069,S574,3,221,2,1630,1
6308,1036,S577,3,247,10,1699,1
6309,1021,S740,5,260,3,1930,1
6310,1045,S671,5,251,4,1077,0
6311,1047,S639,2,227,9,1917,0
6312,1025,S697,5,269,9,1826,0
6313,1002,S686,2,161,10,1683,0
6314,1060,S501,4,256,9,1622,1
6315,1049,S670,1,303,9,1203,0
6316,1069,S671,3,257,7,1565,1
6317,1033,S741,3,310,8,1497,0
6318,1036,S575,3,238,2,1150,1
6319,1030,S694,3,191,2,4471,0
6320,1011,S516,3,252,7,4852,0
6321,1008,S545,5,228,8,4731,1
6322,1014,S528,3,208,4,4767,1
6323,1011,S553,3,176,1,5168,0
6324,1004,S522,1,233,7,4874,0
6325,1025,S611,5,104,2,5235,0
6326,1009,S522,4,237,1,5980,0
6327,1013,S663,5,252,7,5281,0
6328,1019,S524,2,135,9,5173,0
6329,1001,S534,5,137,8,5111,1
6330,1011,S516,3,228,1,5129,1
6331,1003,S521,3,236,1,5783,1
6332,1026,S544,4,239,8,4537,0
6333,1019,S595,2,199,1,4697,1
6334,1007,S518,4,269,2,4177,0
6335,1019,S519,2,226,5,5875,0
6336,1004,S522,1,264,5,5043,0
6337,1009,S537,4,264,10,4025,1
6338,1010,S592,3,186,2,4437,1
6339,1008,S594,5,154,2,4219,0
6340,1006,S518,1,239,2,5757,1
6341,1016,S553,5,139,7,4449,1
6342,1012,S514,4,138,8,5885,1
6343,1017,S526,1,286,4,5106,0
6344,1036,S592,3,275,2,4622,1
6345,1001,S538,5,195,2,4008,1
6346,1009,S626,4,267,8,5337,1
6347,1011,S529,3,223,7,5935,0
6348,1007,S592,4,198,6,5520,0
6349,1016,S588,5,250,7,4724,0
6350,1033,S522,3,237,8,5761,0
6351,1009,S545,4,193,4,5873,0
6352,1020,S524,2,216,9,5804,0
6353,1037,S536,2,253,2,4567,0
6354,1004,S522,1,132,2,4785,0
6355,1034,S611,4,140,3,4018,0
6356,1034,S540,4,114,9,4452,1
6357,1045,S517,5,238,8,5620,0
6358,1024,S590,1,210,9,5932,0
6359,1034,S529,4,272,4,4363,1
6360,1008,S516,5,184,9,5594,0
6361,1024,S591,1,168,3,4665,1
6362,1047,S592,2,231,7,4718,0
6363,1006,S547,1,143,5,4057,0
6364,1019,S528,2,182,9,5735,0
6365,1005,S519,4,221,3,4076,0
6366,1028,S682,1,225,8,5714,1
6367,1013,S530,5,227,9,4892,1
6368,1018,S522,1,266,5,5154,0
6369,1020,S523,2,247,9,4588,1
6370,1019,S518,2,154,1,5322,1
6371,1011,S534,3,179,3,4131,0
6372,1031,S544,3,249,9,4034,1
6373,1025,S543,5,156,5,4661,1
6374,1008,S522,5,206,6,4620,1
6375,1004,S547,1,245,5,4173,0
6376,1001,S533,5,197,3,4379,1
6377,1034,S536,4,188,5,5216,1
6378,1014,S522,3,237,2,4263,1
6379,1012,S521,4,174,2,5892,0
6380,1010,S525,3,266,4,4969,1
6381,1010,S527,3,151,7,4611,0
6382,1031,S528,3,271,9,4967,1
6383,1006,S539,1,214,10,4447,0
6384,1027,S682,5,261,1,5442,0
6385,1006,S530,1,166,6,5905,1
6386,1012,S522,4,269,8,5294,1
6387,1019,S517,2,167,5,5995,1
6388,1006,S528,1,200,5,5249,0
6389,1005,S539,4,159,1,4194,1
6390,1037,S592,2,197,1,4977,0
6391,1001,S541,5,219,4,4069,1
6392,1000,S522,2,239,10,4486,0
6393,1006,S517,1,146,8,5375,0
6394,1006,S535,1,173,4,4242,1
6395,1011,S539,3,220,6,4894,1
6396,1013,S544,5,185,5,4317,1
6397,1032,S521,2,170,5,4996,1
6398,1011,S520,3,250,4,5272,1
6399,1005,S527,4,145,7,4079,1
6400,1002,S626,2,211,1,5831,1
6401,1013,S534,5,249,1,4274,0
6402,1031,S544,3,237,8,5516,0
6403,1001,S521,5,144,8,5478,0
6404,1009,S592,4,171,6,4343,1
6405,1004,S517,1,203,4,4965,0
6406,1015,S627,1,137,1,4042,0
6407,1019,S529,2,212,3,5427,1
6408,1011,S612,3,209,2,4036,1
6409,1005,S543,4,223,7,5336,1
6410,1037,S544,2,164,7,4150,0
6411,1011,S594,3,220,6,5269,1
6412,1009,S518,4,216,3,5651,0
6413,1032,S675,2,215,7,5988,1
6414,1000,S617,2,146,4,5659,0
6415,1037,S646,2,168,10,5225,1
6416,1065,S618,4,218,8,5101,1
6417,1033,S572,3,143,2,4919,0
6418,1018,S569,1,233,7,5331,0
6419,1018,S558,1,195,2,4418,0
6420,1032,S618,2,206,5,4635,0
6421,1013,S571,5,181,1,5310,0
6422,1020,S617,2,150,1,5922,1
6423,1021,S556,5,258,3,4212,1
6424,1003,S563,3,149,1,4678,0
6425,1018,S570,1,163,4,4200,0
6426,1031,S561,3,259,8,4481,0
6427,1006,S646,1,187,7,4792,0
6428,1013,S567,5,172,1,5024,1
6429,1001,S556,5,139,2,5839,0
6430,1004,S616,1,203,2,4162,1
6431,1033,S675,3,150,1,4662,0
6432,1028,S567,1,201,10,5077,1
6433,1007,S636,4,194,7,5553,0
6434,1009,S561,4,159,4,4756,1
6435,1037,S608,2,238,9,4937,0
6436,1001,S587,5,189,8,4567,0
6437,1024,S711,1,173,1,4135,1
6438,1017,S509,1,171,2,5082,0
6439,1031,S574,3,154,3,5440,1
6440,1004,S501,1,173,4,4634,0
6441,1022,S507,4,186,8,4134,0
6442,1018,S513,1,224,9,5546,1
6443,1011,S623,3,186,9,5131,1
6444,1009,S501,4,196,5,5514,0
6445,1000,S624,2,149,4,4819,1
6446,1031,S509,3,224,8,5961,1
6447,1006,S507,1,154,10,5594,1
6448,1003,S587,3,170,3,4049,0
6449,1012,S585,4,150,6,5987,0
6450,1019,S577,2,240,7,4744,1
6451,1014,S510,3,139,4,5958,1
6452,1010,S505,3,251,2,5972,0
6453,1009,S608,4,237,4,4747,1
6454,1000,S587,2,227,4,4450,0
6455,1044,S580,5,131,1,5299,1
6456,1019,S577,2,161,8,5804,1
6457,1008,S526,5,195,9,4224,0
6458,1031,S540,3,266,1,5356,0
6459,1032,S527,2,198,9,4250,1
6460,1033,S533,3,200,10,4291,1
6461,1015,S644,1,196,2,5844,0
6462,1035,S540,1,285,4,5759,0
6463,1032,S591,2,265,2,5649,0
6464,1023,S522,2,131,8,5084,0
6465,1005,S545,4,216,2,5404,1
6466,1015,S533,1,253,1,5621,0
6467,1003,S554,3,230,4,5278,1
6468,1015,S516,1,173,1,4684,0
6469,1016,S543,5,206,4,4080,0
6470,1036,S525,3,189,7,4869,0
6471,1013,S594,5,270,1,4078,1
6472,1009,S533,4,266,3,5531,1
6473,1013,S536,5,270,7,5477,1
6474,1052,S544,4,216,8,4616,0
6475,1079,S526,1,147,6,4575,0
6476,1070,S544,2,270,10,4725,1
6477,1058,S527,2,261,3,5171,0
6478,1076,S518,3,261,3,4007,1
6479,1070,S539,2,177,3,4392,1
6480,1073,S520,4,142,7,4624,0
6481,1005,S537,4,222,10,4663,0
6482,1053,S516,4,186,9,5418,0
6483,1019,S517,2,177,8,5006,1
6484,1017,S533,1,251,3,4433,0
6485,1040,S536,5,240,9,5525,1
6486,1034,S544,4,260,10,5425,0
6487,1061,S541,2,206,3,4991,0
6488,1031,S592,3,242,3,4811,1
6489,1004,S527,1,194,1,5566,0
6490,1004,S535,1,232,10,1014,1
6491,1020,S613,2,279,10,1990,1
6492,1026,S682,4,251,10,1568,1
6493,1049,S588,1,300,10,1787,0
6494,1069,S655,3,133,4,1783,1
6495,1017,S548,1,283,8,1404,0
6496,1026,S657,4,296,8,1717,1
6497,1002,S644,2,261,8,1891,0
6498,1020,S682,2,286,3,1959,0
6499,1015,S588,1,298,1,1735,1
6500,1015,S672,1,287,1,1581,0
6501,1021,S645,5,251,3,1660,0
6502,1023,S535,2,231,4,1913,1
6503,1035,S554,1,249,10,1561,0
6504,1047,S525,2,244,10,1699,0
6505,1015,S727,1,264,9,1829,1
6506,1035,S514,1,254,10,1020,0
6507,1022,S538,4,264,6,1758,0
6508,1034,S681,4,309,9,1771,1
6509,1015,S534,1,298,4,1853,0
6510,1027,S514,5,265,1,1568,0
6511,1002,S643,2,246,7,1071,0
6512,1023,S525,2,222,5,1329,0
6513,1025,S628,5,250,1,1690,1
6514,1047,S528,2,240,7,1711,1
6515,1029,S539,1,246,6,1335,1
6516,1023,S672,2,293,4,1281,0
6517,1027,S611,5,189,3,5254,1
6518,1008,S612,5,270,7,4459,1
6519,1009,S538,4,266,10,5221,0
6520,1019,S518,2,270,9,5873,1
6521,1076,S536,3,216,4,5329,1
6522,1064,S544,3,147,7,5822,0
6523,1048,S526,5,270,9,4195,0
6524,1076,S522,3,261,10,4145,0
6525,1062,S517,1,261,9,5248,1
6526,1065,S533,4,177,6,5451,1
6527,1039,S546,2,142,9,4280,1
6528,1011,S514,3,222,10,4597,0
6529,1040,S521,5,186,1,4357,0
6530,1010,S544,3,177,10,5374,1
6531,1026,S538,4,251,1,4252,0
6532,1041,S518,3,240,3,4385,0
6533,1021,S536,5,260,8,4162,1
6534,1061,S520,2,206,7,5479,1
6535,1001,S591,5,242,4,5341,0
6536,1000,S522,2,194,3,5779,1
6537,1000,S532,2,232,1,1187,1
6538,1026,S681,4,279,1,1246,1
6539,1003,S613,3,251,1,1230,1
6540,1047,S682,2,300,3,1696,0
6541,1044,S722,5,133,7,1239,1
6542,1026,S682,4,283,10,1512,0
6543,1021,S628,5,296,2,1823,1
6544,1015,S552,1,261,8,1524,0
6545,1003,S613,3,286,5,1750,1
6546,1025,S682,5,298,3,1520,0
6547,1033,S643,3,287,8,1850,1
6548,1020,S672,2,251,6,1864,0
6549,1060,S532,4,231,10,1247,0
6550,1049,S667,1,249,1,1654,1
6551,1027,S570,5,244,5,1787,0
6552,1003,S607,3,264,3,1296,0
6553,1060,S631,4,254,7,1545,0
6554,1028,S617,1,264,7,1007,0
6555,1020,S708,2,309,6,1335,0
6556,1017,S616,1,298,4,1551,0
6557,1069,S664,3,265,6,1929,0
6558,1020,S700,2,246,7,1297,1
6559,1044,S646,5,222,4,1311,0
6560,1017,S736,1,250,9,1890,1
6561,1021,S708,5,269,2,1243,0
6562,1020,S709,2,161,9,1377,0
6563,1069,S558,3,256,5,1533,1
6564,1049,S659,1,303,4,1009,0
6565,1069,S631,3,257,3,1953,0
6566,1023,S565,2,259,3,1724,1
6567,1022,S568,4,249,1,1398,1
6568,1020,S719,2,289,3,1116,0
6569,1023,S691,2,308,6,1118,0
6570,1033,S700,3,297,2,1520,1
